index,SKU,BANK_NAME,MTG_PRODUCT_SUBTITLE,MTG_PRODUCT_TYPE_RAW,MTG_PRODUCT_TYPE,MTG_PRODUCT_YEARS,MTG_INITIAL_RATE_PCT,MTG_APR_PCT,MTG_REVERT_RATE,MTG_FEES_TOTAL,MTG_INITIAL_RATE_MONTHS,SCAN_DATE,TID
4817,3754606,Platform,First time buyer,5 year fixed,fixed,25,5.6,5.8,5.49,1049.0,63,2022-10-16 06:42:26,488001
4818,3746831,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.62,6.0,5.99,234.0,62,2022-10-16 06:42:26,488002
4819,3754921,Platform,First time buyer,5 year fixed,fixed,25,5.63,5.8,5.49,1049.0,63,2022-10-16 06:42:26,488003
4820,3755246,HSBC,First time buyer,5 year fixed,fixed,25,5.63,5.5,5.04,1016.0,65,2022-10-16 06:42:26,488004
4821,3747468,Bank of Ireland UK,First time buyer,2 year fixed,fixed,25,5.64,5.8,5.59,1515.0,26,2022-10-16 06:42:26,488005
4822,3754249,Vida Homeloans,First time buyer,2 year variable,variable,25,5.64,6.6,6.44,1440.0,24,2022-10-16 06:42:26,488006
4823,3735494,Nationwide Building Society,First time buyer,5 year fixed,fixed,25,5.64,5.8,5.74,0.0,60,2022-10-16 06:42:26,488007
4824,3745443,NatWest,First time buyer,5 year fixed,fixed,25,5.64,5.5,4.99,1025.0,64,2022-10-16 06:42:26,488008
4825,3746218,RBS,First time buyer,5 year fixed,fixed,25,5.64,5.5,4.99,1025.0,64,2022-10-16 06:42:26,488009
4826,3755107,Virgin Money,First time buyer,5 year fixed,fixed,25,5.64,5.7,5.49,1213.0,63,2022-10-16 06:42:26,488010
4827,3754613,Platform,First time buyer,5 year fixed,fixed,25,5.66,5.8,5.49,1549.0,63,2022-10-16 06:42:26,488011
4828,1000716526,Santander,First time buyer,2 year tracker,tracker,25,5.69,5.7,5.5,35.0,24,2022-10-16 06:42:26,488012
4829,3735786,Nationwide Building Society,First time buyer,5 year fixed,fixed,25,5.69,5.9,5.74,0.0,60,2022-10-16 06:42:26,488013
4830,3755272,HSBC,First time buyer,5 year fixed,fixed,25,5.69,5.5,5.04,17.0,65,2022-10-16 06:42:26,488014
4831,3755049,Virgin Money,First time buyer,5 year fixed,fixed,25,5.69,5.7,5.49,1213.0,63,2022-10-16 06:42:26,488015
4832,3747838,Nottingham Building Society,First time buyer,2 year fixed,fixed,25,5.7,5.3,4.99,1024.0,26,2022-10-16 06:42:26,488016
4833,3739176,Coventry Building Society,First time buyer,5 year fixed,fixed,25,5.7,5.4,4.89,8.0,66,2022-10-16 06:42:26,488017
4834,3746830,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.7,6.0,5.99,234.0,62,2022-10-16 06:42:26,488018
4835,3754616,Platform,First time buyer,5 year fixed,fixed,25,5.71,5.8,5.49,1049.0,63,2022-10-16 06:42:26,488019
4836,1000716501,Santander,First time buyer,2 year tracker,tracker,25,5.74,5.7,5.5,35.0,24,2022-10-16 06:42:26,488020
4837,3757520,Virgin Money,First time buyer,2 year fixed,fixed,25,5.74,5.7,5.49,1213.0,27,2022-10-16 06:42:26,488021
4838,3755243,HSBC,First time buyer,5 year fixed,fixed,25,5.74,5.5,5.04,17.0,65,2022-10-16 06:42:26,488022
4839,3745412,NatWest,First time buyer,5 year fixed,fixed,25,5.74,5.5,4.99,30.0,64,2022-10-16 06:42:26,488023
4840,3746187,RBS,First time buyer,5 year fixed,fixed,25,5.74,5.5,4.99,30.0,64,2022-10-16 06:42:26,488024
4841,3747465,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,5.74,5.9,5.59,1205.0,62,2022-10-16 06:42:26,488025
4842,3195827,Darlington Building Society,First time buyer,Lifetime variable,variable,25,5.74,5.9,,405.0,300,2022-10-16 06:42:26,488026
4843,3621669,Bank of China,First time buyer,Lifetime tracker,tracker,25,5.74,6.0,,1665.0,300,2022-10-16 06:42:26,488027
4844,3747535,Barclays,First time buyer,2 year fixed,fixed,25,5.75,5.9,5.74,115.0,25,2022-10-16 06:42:26,488028
4845,3754617,Platform,First time buyer,5 year fixed,fixed,25,5.76,5.8,5.49,1049.0,63,2022-10-16 06:42:26,488029
4846,3745031,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,5.76,6.2,5.99,1897.0,62,2022-10-16 06:42:26,488030
4847,3745068,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,5.76,6.2,5.99,1897.0,62,2022-10-16 06:42:26,488031
4848,3747534,Barclays,First time buyer,10 year fixed,fixed,25,5.76,6.0,5.74,1114.0,121,2022-10-16 06:42:26,488032
4849,3755473,Virgin Money,First time buyer,2 year fixed,fixed,25,5.79,5.7,5.49,1213.0,27,2022-10-16 06:42:26,488033
4850,3754250,Vida Homeloans,First time buyer,2 year variable,variable,25,5.79,6.6,6.44,1440.0,24,2022-10-16 06:42:26,488034
4851,3755244,HSBC,First time buyer,5 year fixed,fixed,25,5.79,5.5,5.04,17.0,65,2022-10-16 06:42:26,488035
4852,3755472,Virgin Money,First time buyer,5 year fixed,fixed,25,5.79,5.7,5.49,218.0,63,2022-10-16 06:42:26,488036
4853,3747775,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.79,6.1,5.99,1233.0,62,2022-10-16 06:42:26,488037
4854,3745032,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,5.79,6.2,5.99,1897.0,62,2022-10-16 06:42:26,488038
4855,3745069,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,5.79,6.2,5.99,1897.0,62,2022-10-16 06:42:26,488039
4856,3747781,TSB,First time buyer,10 year fixed,fixed,25,5.79,5.7,4.74,995.0,121,2022-10-16 06:42:26,488040
4857,3748004,TSB,First time buyer,10 year fixed,fixed,25,5.79,6.0,5.74,995.0,121,2022-10-16 06:42:26,488041
4858,3747484,Coventry Building Society,First time buyer,5 year fixed,fixed,25,5.8,5.4,4.89,8.0,66,2022-10-16 06:42:26,488042
4859,3754916,Platform,First time buyer,5 year fixed,fixed,25,5.81,5.9,5.49,1049.0,63,2022-10-16 06:42:26,488043
4860,3754609,Platform,First time buyer,5 year fixed,fixed,25,5.82,5.8,5.49,50.0,63,2022-10-16 06:42:26,488044
4861,3754640,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,5.83,5.8,5.39,1495.0,64,2022-10-16 06:42:26,488045
4862,3754964,Kensington Mortgages,First time buyer,Lifetime fixed,fixed,25,5.83,6.1,,1847.0,300,2022-10-16 06:42:26,488046
4863,3730471,HSBC,First time buyer,2 year fixed,fixed,25,5.84,5.4,5.04,1016.0,29,2022-10-16 06:42:26,488047
4864,3742437,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,5.84,5.9,5.59,210.0,62,2022-10-16 06:42:26,488048
4865,3755245,HSBC,First time buyer,5 year fixed,fixed,25,5.84,5.5,5.04,17.0,65,2022-10-16 06:42:26,488049
4866,3754923,Platform,First time buyer,5 year fixed,fixed,25,5.85,5.8,5.49,50.0,63,2022-10-16 06:42:26,488050
4867,3744758,Skipton Building Society,First time buyer,5 year fixed,fixed,25,5.85,5.5,4.89,1110.0,63,2022-10-16 06:42:26,488051
4868,3747841,Nottingham Building Society,First time buyer,5 year fixed,fixed,25,5.85,5.6,4.99,1024.0,62,2022-10-16 06:42:26,488052
4869,3754618,Platform,First time buyer,5 year fixed,fixed,25,5.86,5.9,5.49,1049.0,63,2022-10-16 06:42:26,488053
4870,3755425,HSBC,First time buyer,5 year fixed,fixed,25,5.88,5.6,5.04,999.0,65,2022-10-16 06:42:26,488054
4871,3755058,Virgin Money,First time buyer,5 year fixed,fixed,25,5.88,5.8,5.49,1213.0,63,2022-10-16 06:42:26,488055
4872,3747865,Bank of Ireland UK,First time buyer,2 year fixed,fixed,25,5.89,5.8,5.59,210.0,26,2022-10-16 06:42:26,488056
4873,3735348,Nationwide Building Society,First time buyer,2 year fixed,fixed,25,5.89,6.0,5.74,999.0,24,2022-10-16 06:42:26,488057
4874,3747837,Nottingham Building Society,First time buyer,2 year fixed,fixed,25,5.89,5.4,4.99,1024.0,26,2022-10-16 06:42:26,488058
4875,3747512,Coventry Building Society,First time buyer,3 year fixed,fixed,25,5.89,5.3,4.89,8.0,42,2022-10-16 06:42:26,488059
4876,3735373,Nationwide Building Society,First time buyer,3 year fixed,fixed,25,5.89,6.0,5.74,999.0,36,2022-10-16 06:42:26,488060
4877,3747467,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,5.89,5.9,5.59,210.0,62,2022-10-16 06:42:26,488061
4878,3745444,NatWest,First time buyer,5 year fixed,fixed,25,5.89,5.5,4.99,30.0,64,2022-10-16 06:42:26,488062
4879,3746219,RBS,First time buyer,5 year fixed,fixed,25,5.89,5.5,4.99,30.0,64,2022-10-16 06:42:26,488063
4880,3744115,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,5.89,6.1,5.99,398.0,62,2022-10-16 06:42:26,488064
4881,3744756,Skipton Building Society,First time buyer,5 year fixed,fixed,25,5.89,5.5,4.89,1110.0,63,2022-10-16 06:42:26,488065
4882,3747777,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.89,6.2,5.99,1233.0,62,2022-10-16 06:42:26,488066
4883,3748511,Principality Building Society,First time buyer,2 year fixed,fixed,25,5.9,5.4,4.65,968.0,28,2022-10-16 06:42:26,488067
4884,3747488,Coventry Building Society,First time buyer,5 year fixed,fixed,25,5.9,5.5,4.89,8.0,66,2022-10-16 06:42:26,488068
4885,3755050,Virgin Money,First time buyer,10 year fixed,fixed,25,5.9,6.2,5.99,1213.0,123,2022-10-16 06:42:26,488069
4886,3754917,Platform,First time buyer,5 year fixed,fixed,25,5.91,5.9,5.49,1049.0,63,2022-10-16 06:42:26,488070
4887,3754644,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,5.91,5.9,5.39,1495.0,64,2022-10-16 06:42:26,488071
4888,3747536,Barclays,First time buyer,2 year fixed,fixed,25,5.92,5.9,5.74,115.0,25,2022-10-16 06:42:26,488072
4889,3745449,NatWest,First time buyer,2 year fixed,fixed,25,5.92,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488073
4890,3746224,RBS,First time buyer,2 year fixed,fixed,25,5.92,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488074
4891,3754656,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,5.93,5.8,5.39,495.0,64,2022-10-16 06:42:26,488075
4892,3735768,Nationwide Building Society,First time buyer,2 year fixed,fixed,25,5.94,6.0,5.74,999.0,24,2022-10-16 06:42:26,488076
4893,3730472,HSBC,First time buyer,2 year fixed,fixed,25,5.94,5.4,5.04,1016.0,29,2022-10-16 06:42:26,488077
4894,3754251,Vida Homeloans,First time buyer,2 year variable,variable,25,5.94,6.6,6.44,1440.0,24,2022-10-16 06:42:26,488078
4895,3742438,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,5.94,5.9,5.59,210.0,62,2022-10-16 06:42:26,488079
4896,3747537,Barclays,First time buyer,5 year fixed,fixed,25,5.94,6.0,5.74,115.0,61,2022-10-16 06:42:26,488080
4897,3745027,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,5.94,6.2,5.99,1397.0,62,2022-10-16 06:42:26,488081
4898,3745064,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,5.94,6.2,5.99,1397.0,62,2022-10-16 06:42:26,488082
4899,3748516,Principality Building Society,First time buyer,2 year fixed,fixed,25,5.95,5.4,4.65,968.0,28,2022-10-16 06:42:26,488083
4900,3744324,Skipton Building Society,First time buyer,5 year fixed,fixed,25,5.95,5.5,4.89,610.0,63,2022-10-16 06:42:26,488084
4901,3746685,Accord Mortgages,First time buyer,5 year fixed,fixed,25,5.95,5.9,5.39,1280.0,63,2022-10-16 06:42:26,488085
4902,3748514,Principality Building Society,First time buyer,5 year fixed,fixed,25,5.95,5.8,5.15,1468.0,64,2022-10-16 06:42:26,488086
4903,3754663,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,5.96,5.8,5.39,495.0,64,2022-10-16 06:42:26,488087
4904,3742496,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,5.96,6.0,5.59,1705.0,62,2022-10-16 06:42:26,488088
4905,3745401,NatWest,First time buyer,2 year fixed,fixed,25,5.97,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488089
4906,3746176,RBS,First time buyer,2 year fixed,fixed,25,5.97,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488090
4907,3755146,Virgin Money,First time buyer,5 year fixed,fixed,25,5.98,5.8,5.49,1213.0,63,2022-10-16 06:42:26,488091
4908,3730875,Nottingham Building Society,First time buyer,5 year fixed,fixed,25,5.98,5.7,4.99,1524.0,61,2022-10-16 06:42:26,488092
4909,3747464,Bank of Ireland UK,First time buyer,2 year fixed,fixed,25,5.99,5.9,5.59,1205.0,26,2022-10-16 06:42:26,488093
4910,3730473,HSBC,First time buyer,2 year fixed,fixed,25,5.99,5.5,5.04,1016.0,29,2022-10-16 06:42:26,488094
4911,3747839,Nottingham Building Society,First time buyer,2 year fixed,fixed,25,5.99,5.4,4.99,1024.0,26,2022-10-16 06:42:26,488095
4912,3742157,Metro Bank,First time buyer,2 year fixed,fixed,25,5.99,5.7,5.25,2214.0,24,2022-10-16 06:42:26,488096
4913,3747514,Coventry Building Society,First time buyer,3 year fixed,fixed,25,5.99,5.4,4.89,8.0,42,2022-10-16 06:42:26,488097
4914,3754619,Platform,First time buyer,5 year fixed,fixed,25,5.99,5.9,5.49,50.0,63,2022-10-16 06:42:26,488098
4915,3747490,Coventry Building Society,First time buyer,5 year fixed,fixed,25,5.99,5.5,4.89,8.0,66,2022-10-16 06:42:26,488099
4916,3730481,HSBC,First time buyer,5 year fixed,fixed,25,5.99,5.6,5.04,17.0,65,2022-10-16 06:42:26,488100
4917,3747771,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.99,6.2,5.99,234.0,62,2022-10-16 06:42:26,488101
4918,3744079,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,5.99,6.2,5.99,235.0,62,2022-10-16 06:42:26,488102
4919,3755047,Virgin Money,First time buyer,5 year fixed,fixed,25,5.99,5.8,5.49,218.0,63,2022-10-16 06:42:26,488103
4920,3744757,Skipton Building Society,First time buyer,5 year fixed,fixed,25,5.99,5.6,4.89,1110.0,63,2022-10-16 06:42:26,488104
4921,1000720494,Santander,First time buyer,5 year fixed,fixed,25,5.99,5.9,5.5,1034.0,62,2022-10-16 06:42:26,488105
4922,3742161,Metro Bank,First time buyer,5 year fixed,fixed,25,5.99,5.9,5.25,2214.0,60,2022-10-16 06:42:26,488106
4923,2515084,Chorley & District Building Society,First time buyer,Lifetime variable,variable,25,5.99,6.3,,1545.0,300,2022-10-16 06:42:26,488107
4924,3755106,Virgin Money,First time buyer,2 year fixed,fixed,25,6.0,5.7,5.49,1213.0,27,2022-10-16 06:42:26,488108
4925,3744538,Coventry Building Society,First time buyer,5 year fixed,fixed,25,6.0,5.6,4.89,1007.0,66,2022-10-16 06:42:26,488109
4926,3745028,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.0,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488110
4927,3745065,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.0,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488111
4928,3748519,Principality Building Society,First time buyer,5 year fixed,fixed,25,6.0,5.8,5.15,1468.0,64,2022-10-16 06:42:26,488112
4929,3754972,Kensington Mortgages,First time buyer,Lifetime fixed,fixed,25,6.0,6.2,,108.0,300,2022-10-16 06:42:26,488113
4930,3754676,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,6.03,5.8,5.39,0.0,64,2022-10-16 06:42:26,488114
4931,3730464,HSBC,First time buyer,2 year fixed,fixed,25,6.04,5.4,5.04,17.0,29,2022-10-16 06:42:26,488115
4932,1000720398,Santander,First time buyer,2 year fixed,fixed,25,6.04,5.4,5.0,1034.0,26,2022-10-16 06:42:26,488116
4933,1000720363,Santander,First time buyer,2 year fixed,fixed,25,6.04,5.8,5.5,1034.0,26,2022-10-16 06:42:26,488117
4934,1000720370,Santander,First time buyer,2 year fixed,fixed,25,6.04,5.9,5.5,1034.0,32,2022-10-16 06:42:26,488118
4935,3754252,Vida Homeloans,First time buyer,2 year variable,variable,25,6.04,6.7,6.44,1440.0,24,2022-10-16 06:42:26,488119
4936,3737105,Santander,First time buyer,5 year fixed,fixed,25,6.04,6.0,5.5,1259.0,62,2022-10-16 06:42:26,488120
4937,3745029,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.04,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488121
4938,3745066,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.04,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488122
4939,3746340,Principality Building Society,First time buyer,2 year fixed,fixed,25,6.05,5.4,4.65,968.0,28,2022-10-16 06:42:26,488123
4940,3755048,Virgin Money,First time buyer,2 year fixed,fixed,25,6.05,5.7,5.49,1213.0,27,2022-10-16 06:42:26,488124
4941,3754620,Platform,First time buyer,5 year fixed,fixed,25,6.05,5.9,5.49,50.0,63,2022-10-16 06:42:26,488125
4942,3745351,NatWest,First time buyer,5 year fixed,fixed,25,6.05,5.6,4.99,30.0,64,2022-10-16 06:42:26,488126
4943,3746149,RBS,First time buyer,5 year fixed,fixed,25,6.05,5.6,4.99,30.0,64,2022-10-16 06:42:26,488127
4944,3746678,Accord Mortgages,First time buyer,5 year fixed,fixed,25,6.05,5.9,5.39,1120.0,63,2022-10-16 06:42:26,488128
4945,3754966,Kensington Mortgages,First time buyer,Lifetime fixed,fixed,25,6.05,6.4,,1847.0,300,2022-10-16 06:42:26,488129
4946,3754682,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,6.06,5.8,5.39,0.0,64,2022-10-16 06:42:26,488130
4947,3754622,Platform,First time buyer,5 year fixed,fixed,25,6.06,6.0,5.49,1549.0,63,2022-10-16 06:42:26,488131
4948,3745018,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.08,6.2,5.99,235.0,62,2022-10-16 06:42:26,488132
4949,3745055,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.08,6.2,5.99,235.0,62,2022-10-16 06:42:26,488133
4950,3755471,Virgin Money,First time buyer,2 year fixed,fixed,25,6.09,5.7,5.49,218.0,27,2022-10-16 06:42:26,488134
4951,3745450,NatWest,First time buyer,2 year fixed,fixed,25,6.09,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488135
4952,3746225,RBS,First time buyer,2 year fixed,fixed,25,6.09,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488136
4953,3749288,Leeds Building Society,First time buyer,2 year fixed,fixed,25,6.09,5.9,4.74,1233.0,26,2022-10-16 06:42:26,488137
4954,3737104,Santander,First time buyer,2 year fixed,fixed,25,6.09,5.9,5.5,1259.0,32,2022-10-16 06:42:26,488138
4955,3754256,Vida Homeloans,First time buyer,2 year variable,variable,25,6.09,6.7,6.44,1440.0,24,2022-10-16 06:42:26,488139
4956,3755422,HSBC,First time buyer,5 year fixed,fixed,25,6.09,5.7,5.04,0.0,65,2022-10-16 06:42:26,488140
4957,3742498,Bank of Ireland UK,First time buyer,5 year fixed,fixed,25,6.09,6.0,5.59,210.0,62,2022-10-16 06:42:26,488141
4958,3746970,Leeds Building Society,First time buyer,5 year fixed,fixed,25,6.09,6.2,5.99,234.0,62,2022-10-16 06:42:26,488142
4959,3744114,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.09,6.2,5.99,398.0,62,2022-10-16 06:42:26,488143
4960,3755059,Virgin Money,First time buyer,5 year fixed,fixed,25,6.09,5.8,5.49,218.0,63,2022-10-16 06:42:26,488144
4961,3754918,Platform,First time buyer,5 year fixed,fixed,25,6.1,5.9,5.49,50.0,63,2022-10-16 06:42:26,488145
4962,3747843,Nottingham Building Society,First time buyer,5 year fixed,fixed,25,6.1,5.7,4.99,1024.0,62,2022-10-16 06:42:26,488146
4963,3746342,Principality Building Society,First time buyer,5 year fixed,fixed,25,6.1,5.8,5.15,1468.0,64,2022-10-16 06:42:26,488147
4964,3745025,Clydesdale Bank,First time buyer,2 year fixed,fixed,25,6.11,6.3,5.99,1897.0,26,2022-10-16 06:42:26,488148
4965,3745062,Yorkshire Bank,First time buyer,2 year fixed,fixed,25,6.11,6.3,5.99,1897.0,26,2022-10-16 06:42:26,488149
4966,3754623,Platform,First time buyer,5 year fixed,fixed,25,6.11,6.0,5.49,1049.0,63,2022-10-16 06:42:26,488150
4967,3754687,Yorkshire Building Society,First time buyer,5 year fixed,fixed,25,6.13,5.9,5.39,0.0,64,2022-10-16 06:42:26,488151
4968,3745019,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.13,6.2,5.99,235.0,62,2022-10-16 06:42:26,488152
4969,3745056,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.13,6.2,5.99,235.0,62,2022-10-16 06:42:26,488153
4970,3730465,HSBC,First time buyer,2 year fixed,fixed,25,6.14,5.4,5.04,17.0,29,2022-10-16 06:42:26,488154
4971,3747470,Bank of Ireland UK,First time buyer,2 year fixed,fixed,25,6.14,5.9,5.59,520.0,26,2022-10-16 06:42:26,488155
4972,3745439,NatWest,First time buyer,2 year fixed,fixed,25,6.14,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488156
4973,3746214,RBS,First time buyer,2 year fixed,fixed,25,6.14,5.4,4.99,1025.0,28,2022-10-16 06:42:26,488157
4974,3754621,Platform,First time buyer,5 year fixed,fixed,25,6.14,5.9,5.49,50.0,63,2022-10-16 06:42:26,488158
4975,1000720406,Santander,First time buyer,5 year fixed,fixed,25,6.14,5.9,5.5,35.0,62,2022-10-16 06:42:26,488159
4976,3755145,Virgin Money,First time buyer,2 year fixed,fixed,25,6.15,5.8,5.49,1213.0,27,2022-10-16 06:42:26,488160
4977,3746691,Accord Mortgages,First time buyer,2 year fixed,fixed,25,6.15,5.5,4.2,1780.0,27,2022-10-16 06:42:26,488161
4978,3746697,Accord Mortgages,First time buyer,5 year fixed,fixed,25,6.15,6.0,5.39,1120.0,63,2022-10-16 06:42:26,488162
4979,3745006,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.15,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488163
4980,3745043,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.15,6.3,5.99,1397.0,62,2022-10-16 06:42:26,488164
4981,3730466,HSBC,First time buyer,2 year fixed,fixed,25,6.19,5.4,5.04,17.0,29,2022-10-16 06:42:26,488165
4982,3747664,Loughborough Building Society,First time buyer,2 year fixed,fixed,25,6.19,6.1,5.89,115.0,24,2022-10-16 06:42:26,488166
4983,3747768,Leeds Building Society,First time buyer,2 year fixed,fixed,25,6.19,6.3,5.99,1233.0,26,2022-10-16 06:42:26,488167
4984,3745026,Clydesdale Bank,First time buyer,2 year fixed,fixed,25,6.19,6.3,5.99,1897.0,26,2022-10-16 06:42:26,488168
